age,place_of_birth,citydistrict,gender,time
52,Greenland,Nuuk,Male,2019
52,Greenland,Nuuk,Male,2019
52,Greenland,Nuuk,Male,2019
52,Greenland,Nuuk,Male,2019
52,Greenland,Nuuk,Male,2019
52,Greenland,Nuuk,Male,2019
52,Greenland,Nuuk,Male,2019
52,Greenland,Nuussuaq,Male,2019
52,Greenland,Nuussuaq,Male,2019
52,Greenland,Nuussuaq,Male,2019
52,Greenland,Nuussuaq,Male,2019
52,Greenland,Nuussuaq,Male,2019
52,Greenland,Nuussuaq,Male,2019
52,Greenland,Nuussuaq,Male,2019
52,Greenland,Nuussuaq,Male,2019
52,Greenland,Nuussuaq,Male,2019
52,Greenland,Nuussuaq,Male,2019
52,Greenland,Nuussuaq,Male,2019
52,Greenland,Nuussuaq,Male,2019
52,Greenland,Nuussuaq,Male,2019
52,Greenland,Nuussuaq,Male,2019
52,Greenland,Nuussuaq,Male,2019
52,Greenland,Nuussuaq,Male,2019
52,Greenland,Nuussuaq,Male,2019
52,Greenland,Nuussuaq,Male,2019
52,Greenland,Nuussuaq,Male,2019
52,Greenland,Nuussuaq,Male,2019
52,Greenland,Quassussuup Tungaa,Male,2019
52,Greenland,Quassussuup Tungaa,Male,2019
52,Greenland,Quassussuup Tungaa,Male,2019
52,Greenland,Quassussuup Tungaa,Male,2019
52,Greenland,Quassussuup Tungaa,Male,2019
52,Greenland,Quassussuup Tungaa,Male,2019
52,Greenland,Quassussuup Tungaa,Male,2019
52,Greenland,Quassussuup Tungaa,Male,2019
52,Greenland,Quassussuup Tungaa,Male,2019
52,Greenland,Quassussuup Tungaa,Male,2019
52,Greenland,Quassussuup Tungaa,Male,2019
52,Greenland,Quassussuup Tungaa,Male,2019
52,Greenland,Quassussuup Tungaa,Male,2019
52,Greenland,Quassussuup Tungaa,Male,2019
52,Greenland,Quassussuup Tungaa,Male,2019
52,Greenland,Quassussuup Tungaa,Male,2019
52,Greenland,Quassussuup Tungaa,Male,2019
52,Greenland,Quassussuup Tungaa,Male,2019
52,Greenland,Quassussuup Tungaa,Male,2019
52,Greenland,Quassussuup Tungaa,Male,2019
52,Greenland,Quassussuup Tungaa,Male,2019
52,Greenland,Quassussuup Tungaa,Male,2019
52,Greenland,Quassussuup Tungaa,Male,2019
52,Greenland,Quassussuup Tungaa,Male,2019
52,Greenland,Quassussuup Tungaa,Male,2019
52,Greenland,Quassussuup Tungaa,Male,2019
52,Greenland,Quassussuup Tungaa,Male,2019
52,Greenland,Quassussuup Tungaa,Male,2019
52,Greenland,Quassussuup Tungaa,Male,2019
52,Greenland,Quassussuup Tungaa,Male,2019
52,Greenland,Quassussuup Tungaa,Male,2019
52,Greenland,Quassussuup Tungaa,Male,2019
52,Greenland,Quassussuup Tungaa,Male,2019
52,Greenland,Quassussuup Tungaa,Male,2019
52,Greenland,Quassussuup Tungaa,Male,2019
52,Greenland,Quassussuup Tungaa,Male,2019
52,Greenland,Quassussuup Tungaa,Male,2019
52,Greenland,Quassussuup Tungaa,Male,2019
52,Greenland,Qinngorput,Male,2019
52,Greenland,Qinngorput,Male,2019
52,Greenland,Qinngorput,Male,2019
52,Greenland,Qinngorput,Male,2019
52,Greenland,Qinngorput,Male,2019
52,Greenland,Qinngorput,Male,2019
52,Greenland,Qinngorput,Male,2019
52,Greenland,Qinngorput,Male,2019
52,Greenland,Qinngorput,Male,2019
52,Greenland,Qinngorput,Male,2019
52,Greenland,Qinngorput,Male,2019
52,Greenland,Qinngorput,Male,2019
52,Greenland,Qinngorput,Male,2019
52,Greenland,Qinngorput,Male,2019
52,Greenland,Qinngorput,Male,2019
52,Greenland,Qinngorput,Male,2019
52,Greenland,Qinngorput,Male,2019
52,Greenland,Unknown,Male,2019
52,Greenland,Unknown,Male,2019
52,Greenland,Unknown,Male,2019
52,Greenland,Unknown,Male,2019
52,Greenland,Unknown,Male,2019
52,Greenland,Unknown,Male,2019
52,Greenland,Unknown,Male,2019
52,Greenland,Unknown,Male,2019
52,Outside Greenland,Nuuk,Male,2019
52,Outside Greenland,Nuuk,Male,2019
52,Outside Greenland,Nuuk,Male,2019
52,Outside Greenland,Nuuk,Male,2019
52,Outside Greenland,Nuuk,Male,2019
52,Outside Greenland,Nuuk,Male,2019
52,Outside Greenland,Nuuk,Male,2019
52,Outside Greenland,Nuuk,Male,2019
52,Outside Greenland,Nuuk,Male,2019
52,Outside Greenland,Nuuk,Male,2019
52,Outside Greenland,Nuuk,Male,2019
52,Outside Greenland,Nuuk,Male,2019
52,Outside Greenland,Nuuk,Male,2019
52,Outside Greenland,Nuuk,Male,2019
52,Outside Greenland,Nuuk,Male,2019
52,Outside Greenland,Nuuk,Male,2019
52,Outside Greenland,Nuuk,Male,2019
52,Outside Greenland,Nuuk,Male,2019
52,Outside Greenland,Nuuk,Male,2019
52,Outside Greenland,Nuuk,Male,2019
52,Outside Greenland,Nuuk,Male,2019
52,Outside Greenland,Nuussuaq,Male,2019
52,Outside Greenland,Nuussuaq,Male,2019
52,Outside Greenland,Nuussuaq,Male,2019
52,Outside Greenland,Nuussuaq,Male,2019
52,Outside Greenland,Nuussuaq,Male,2019
52,Outside Greenland,Nuussuaq,Male,2019
52,Outside Greenland,Nuussuaq,Male,2019
52,Outside Greenland,Nuussuaq,Male,2019
52,Outside Greenland,Nuussuaq,Male,2019
52,Outside Greenland,Nuussuaq,Male,2019
52,Outside Greenland,Quassussuup Tungaa,Male,2019
52,Outside Greenland,Quassussuup Tungaa,Male,2019
52,Outside Greenland,Quassussuup Tungaa,Male,2019
52,Outside Greenland,Quassussuup Tungaa,Male,2019
52,Outside Greenland,Quassussuup Tungaa,Male,2019
52,Outside Greenland,Quassussuup Tungaa,Male,2019
52,Outside Greenland,Quassussuup Tungaa,Male,2019
52,Outside Greenland,Quassussuup Tungaa,Male,2019
52,Outside Greenland,Quassussuup Tungaa,Male,2019
52,Outside Greenland,Qinngorput,Male,2019
52,Outside Greenland,Qinngorput,Male,2019
52,Outside Greenland,Qinngorput,Male,2019
52,Outside Greenland,Qinngorput,Male,2019
52,Outside Greenland,Qinngorput,Male,2019
52,Outside Greenland,Qinngorput,Male,2019
52,Outside Greenland,Qinngorput,Male,2019
52,Outside Greenland,Qinngorput,Male,2019
52,Outside Greenland,Qinngorput,Male,2019
52,Outside Greenland,Qinngorput,Male,2019
52,Outside Greenland,Unknown,Male,2019
53,Greenland,Nuuk,Male,2019
53,Greenland,Nuuk,Male,2019
53,Greenland,Nuuk,Male,2019
53,Greenland,Nuuk,Male,2019
53,Greenland,Nuuk,Male,2019
53,Greenland,Nuuk,Male,2019
53,Greenland,Nuuk,Male,2019
53,Greenland,Nuuk,Male,2019
53,Greenland,Nuuk,Male,2019
53,Greenland,Nuuk,Male,2019
53,Greenland,Nuuk,Male,2019
53,Greenland,Nuuk,Male,2019
53,Greenland,Nuuk,Male,2019
53,Greenland,Nuuk,Male,2019
53,Greenland,Nuuk,Male,2019
53,Greenland,Nuuk,Male,2019
53,Greenland,Nuuk,Male,2019
53,Greenland,Nuuk,Male,2019
53,Greenland,Nuuk,Male,2019
53,Greenland,Nuuk,Male,2019
53,Greenland,Nuuk,Male,2019
53,Greenland,Nuuk,Male,2019
53,Greenland,Nuuk,Male,2019
53,Greenland,Nuuk,Male,2019
53,Greenland,Nuuk,Male,2019
53,Greenland,Nuuk,Male,2019
53,Greenland,Nuuk,Male,2019
53,Greenland,Nuuk,Male,2019
53,Greenland,Nuuk,Male,2019
53,Greenland,Nuuk,Male,2019
53,Greenland,Nuuk,Male,2019
53,Greenland,Nuuk,Male,2019
53,Greenland,Nuuk,Male,2019
53,Greenland,Nuuk,Male,2019
53,Greenland,Nuuk,Male,2019
53,Greenland,Nuuk,Male,2019
53,Greenland,Nuuk,Male,2019
53,Greenland,Nuuk,Male,2019
53,Greenland,Nuuk,Male,2019
53,Greenland,Nuuk,Male,2019
53,Greenland,Nuuk,Male,2019
53,Greenland,Nuuk,Male,2019
53,Greenland,Nuuk,Male,2019
53,Greenland,Nuuk,Male,2019
53,Greenland,Nuussuaq,Male,2019
53,Greenland,Nuussuaq,Male,2019
53,Greenland,Nuussuaq,Male,2019
53,Greenland,Nuussuaq,Male,2019
53,Greenland,Nuussuaq,Male,2019
53,Greenland,Nuussuaq,Male,2019
53,Greenland,Nuussuaq,Male,2019
53,Greenland,Nuussuaq,Male,2019
53,Greenland,Nuussuaq,Male,2019
53,Greenland,Nuussuaq,Male,2019
53,Greenland,Nuussuaq,Male,2019
53,Greenland,Nuussuaq,Male,2019
53,Greenland,Nuussuaq,Male,2019
53,Greenland,Nuussuaq,Male,2019
53,Greenland,Nuussuaq,Male,2019
53,Greenland,Nuussuaq,Male,2019
53,Greenland,Nuussuaq,Male,2019
53,Greenland,Nuussuaq,Male,2019
53,Greenland,Nuussuaq,Male,2019
53,Greenland,Nuussuaq,Male,2019
53,Greenland,Nuussuaq,Male,2019
53,Greenland,Nuussuaq,Male,2019
53,Greenland,Nuussuaq,Male,2019
53,Greenland,Nuussuaq,Male,2019
53,Greenland,Nuussuaq,Male,2019
53,Greenland,Nuussuaq,Male,2019
53,Greenland,Nuussuaq,Male,2019
53,Greenland,Quassussuup Tungaa,Male,2019
53,Greenland,Quassussuup Tungaa,Male,2019
53,Greenland,Quassussuup Tungaa,Male,2019
53,Greenland,Quassussuup Tungaa,Male,2019
53,Greenland,Quassussuup Tungaa,Male,2019
53,Greenland,Quassussuup Tungaa,Male,2019
53,Greenland,Quassussuup Tungaa,Male,2019
53,Greenland,Quassussuup Tungaa,Male,2019
53,Greenland,Quassussuup Tungaa,Male,2019
53,Greenland,Quassussuup Tungaa,Male,2019
53,Greenland,Quassussuup Tungaa,Male,2019
53,Greenland,Quassussuup Tungaa,Male,2019
53,Greenland,Quassussuup Tungaa,Male,2019
53,Greenland,Quassussuup Tungaa,Male,2019
53,Greenland,Quassussuup Tungaa,Male,2019
53,Greenland,Quassussuup Tungaa,Male,2019
53,Greenland,Quassussuup Tungaa,Male,2019
53,Greenland,Quassussuup Tungaa,Male,2019
53,Greenland,Quassussuup Tungaa,Male,2019
53,Greenland,Quassussuup Tungaa,Male,2019
53,Greenland,Quassussuup Tungaa,Male,2019
53,Greenland,Quassussuup Tungaa,Male,2019
53,Greenland,Quassussuup Tungaa,Male,2019
53,Greenland,Quassussuup Tungaa,Male,2019
53,Greenland,Quassussuup Tungaa,Male,2019
53,Greenland,Quassussuup Tungaa,Male,2019
53,Greenland,Quassussuup Tungaa,Male,2019
53,Greenland,Quassussuup Tungaa,Male,2019
53,Greenland,Quassussuup Tungaa,Male,2019
53,Greenland,Quassussuup Tungaa,Male,2019
53,Greenland,Quassussuup Tungaa,Male,2019
53,Greenland,Qinngorput,Male,2019
53,Greenland,Qinngorput,Male,2019
53,Greenland,Qinngorput,Male,2019
53,Greenland,Qinngorput,Male,2019
53,Greenland,Qinngorput,Male,2019
53,Greenland,Qinngorput,Male,2019
53,Greenland,Qinngorput,Male,2019
53,Greenland,Qinngorput,Male,2019
53,Greenland,Qinngorput,Male,2019
53,Greenland,Unknown,Male,2019
53,Greenland,Unknown,Male,2019
53,Greenland,Unknown,Male,2019
53,Greenland,Unknown,Male,2019
53,Greenland,Unknown,Male,2019
53,Greenland,Unknown,Male,2019
53,Greenland,Unknown,Male,2019
53,Greenland,Unknown,Male,2019
53,Outside Greenland,Nuuk,Male,2019
53,Outside Greenland,Nuuk,Male,2019
53,Outside Greenland,Nuuk,Male,2019
53,Outside Greenland,Nuuk,Male,2019
53,Outside Greenland,Nuuk,Male,2019
53,Outside Greenland,Nuuk,Male,2019
53,Outside Greenland,Nuuk,Male,2019
53,Outside Greenland,Nuuk,Male,2019
53,Outside Greenland,Nuuk,Male,2019
53,Outside Greenland,Nuuk,Male,2019
53,Outside Greenland,Nuuk,Male,2019
53,Outside Greenland,Nuuk,Male,2019
53,Outside Greenland,Nuuk,Male,2019
53,Outside Greenland,Nuuk,Male,2019
53,Outside Greenland,Nuuk,Male,2019
53,Outside Greenland,Nuuk,Male,2019
53,Outside Greenland,Nuuk,Male,2019
53,Outside Greenland,Nuuk,Male,2019
53,Outside Greenland,Nuuk,Male,2019
53,Outside Greenland,Nuuk,Male,2019
53,Outside Greenland,Nuuk,Male,2019
53,Outside Greenland,Nuuk,Male,2019
53,Outside Greenland,Nuuk,Male,2019
53,Outside Greenland,Nuuk,Male,2019
53,Outside Greenland,Nuuk,Male,2019
53,Outside Greenland,Nuussuaq,Male,2019
53,Outside Greenland,Nuussuaq,Male,2019
53,Outside Greenland,Quassussuup Tungaa,Male,2019
53,Outside Greenland,Quassussuup Tungaa,Male,2019
53,Outside Greenland,Quassussuup Tungaa,Male,2019
53,Outside Greenland,Quassussuup Tungaa,Male,2019
53,Outside Greenland,Quassussuup Tungaa,Male,2019
53,Outside Greenland,Quassussuup Tungaa,Male,2019
53,Outside Greenland,Quassussuup Tungaa,Male,2019
53,Outside Greenland,Quassussuup Tungaa,Male,2019
53,Outside Greenland,Qinngorput,Male,2019
53,Outside Greenland,Qinngorput,Male,2019
53,Outside Greenland,Qinngorput,Male,2019
53,Outside Greenland,Qinngorput,Male,2019
53,Outside Greenland,Qinngorput,Male,2019
53,Outside Greenland,Qinngorput,Male,2019
53,Outside Greenland,Qinngorput,Male,2019
53,Outside Greenland,Qinngorput,Male,2019
53,Outside Greenland,Qinngorput,Male,2019
53,Outside Greenland,Qinngorput,Male,2019
53,Outside Greenland,Qinngorput,Male,2019
53,Outside Greenland,Qinngorput,Male,2019
53,Outside Greenland,Qinngorput,Male,2019
53,Outside Greenland,Unknown,Male,2019
54,Greenland,Nuuk,Male,2019
54,Greenland,Nuuk,Male,2019
54,Greenland,Nuuk,Male,2019
54,Greenland,Nuuk,Male,2019
54,Greenland,Nuuk,Male,2019
54,Greenland,Nuuk,Male,2019
54,Greenland,Nuuk,Male,2019
54,Greenland,Nuuk,Male,2019
54,Greenland,Nuuk,Male,2019
54,Greenland,Nuuk,Male,2019
54,Greenland,Nuuk,Male,2019
54,Greenland,Nuuk,Male,2019
54,Greenland,Nuuk,Male,2019
54,Greenland,Nuuk,Male,2019
54,Greenland,Nuuk,Male,2019
54,Greenland,Nuuk,Male,2019
54,Greenland,Nuuk,Male,2019
54,Greenland,Nuuk,Male,2019
54,Greenland,Nuuk,Male,2019
54,Greenland,Nuuk,Male,2019
54,Greenland,Nuuk,Male,2019
54,Greenland,Nuuk,Male,2019
54,Greenland,Nuuk,Male,2019
54,Greenland,Nuuk,Male,2019
54,Greenland,Nuuk,Male,2019
54,Greenland,Nuuk,Male,2019
54,Greenland,Nuuk,Male,2019
54,Greenland,Nuuk,Male,2019
54,Greenland,Nuuk,Male,2019
54,Greenland,Nuuk,Male,2019
54,Greenland,Nuuk,Male,2019
54,Greenland,Nuuk,Male,2019
54,Greenland,Nuuk,Male,2019
54,Greenland,Nuuk,Male,2019
54,Greenland,Nuuk,Male,2019
54,Greenland,Nuuk,Male,2019
54,Greenland,Nuuk,Male,2019
54,Greenland,Nuuk,Male,2019
54,Greenland,Nuuk,Male,2019
54,Greenland,Nuuk,Male,2019
54,Greenland,Nuussuaq,Male,2019
54,Greenland,Nuussuaq,Male,2019
54,Greenland,Nuussuaq,Male,2019
54,Greenland,Nuussuaq,Male,2019
54,Greenland,Nuussuaq,Male,2019
54,Greenland,Nuussuaq,Male,2019
54,Greenland,Nuussuaq,Male,2019
54,Greenland,Nuussuaq,Male,2019
54,Greenland,Nuussuaq,Male,2019
54,Greenland,Nuussuaq,Male,2019
54,Greenland,Nuussuaq,Male,2019
54,Greenland,Nuussuaq,Male,2019
54,Greenland,Nuussuaq,Male,2019
54,Greenland,Nuussuaq,Male,2019
54,Greenland,Nuussuaq,Male,2019
54,Greenland,Nuussuaq,Male,2019
54,Greenland,Nuussuaq,Male,2019
54,Greenland,Nuussuaq,Male,2019
54,Greenland,Nuussuaq,Male,2019
54,Greenland,Quassussuup Tungaa,Male,2019
54,Greenland,Quassussuup Tungaa,Male,2019
54,Greenland,Quassussuup Tungaa,Male,2019
54,Greenland,Quassussuup Tungaa,Male,2019
54,Greenland,Quassussuup Tungaa,Male,2019
54,Greenland,Quassussuup Tungaa,Male,2019
54,Greenland,Quassussuup Tungaa,Male,2019
54,Greenland,Quassussuup Tungaa,Male,2019
54,Greenland,Quassussuup Tungaa,Male,2019
54,Greenland,Quassussuup Tungaa,Male,2019
54,Greenland,Quassussuup Tungaa,Male,2019
54,Greenland,Quassussuup Tungaa,Male,2019
54,Greenland,Quassussuup Tungaa,Male,2019
54,Greenland,Quassussuup Tungaa,Male,2019
54,Greenland,Quassussuup Tungaa,Male,2019
54,Greenland,Quassussuup Tungaa,Male,2019
54,Greenland,Quassussuup Tungaa,Male,2019
54,Greenland,Quassussuup Tungaa,Male,2019
54,Greenland,Quassussuup Tungaa,Male,2019
54,Greenland,Quassussuup Tungaa,Male,2019
54,Greenland,Quassussuup Tungaa,Male,2019
54,Greenland,Quassussuup Tungaa,Male,2019
54,Greenland,Quassussuup Tungaa,Male,2019
54,Greenland,Quassussuup Tungaa,Male,2019
54,Greenland,Quassussuup Tungaa,Male,2019
54,Greenland,Quassussuup Tungaa,Male,2019
54,Greenland,Quassussuup Tungaa,Male,2019
54,Greenland,Quassussuup Tungaa,Male,2019
54,Greenland,Quassussuup Tungaa,Male,2019
54,Greenland,Quassussuup Tungaa,Male,2019
54,Greenland,Quassussuup Tungaa,Male,2019
54,Greenland,Quassussuup Tungaa,Male,2019
54,Greenland,Quassussuup Tungaa,Male,2019
54,Greenland,Quassussuup Tungaa,Male,2019
54,Greenland,Quassussuup Tungaa,Male,2019
54,Greenland,Quassussuup Tungaa,Male,2019
54,Greenland,Qinngorput,Male,2019
54,Greenland,Qinngorput,Male,2019
54,Greenland,Qinngorput,Male,2019
54,Greenland,Qinngorput,Male,2019
54,Greenland,Qinngorput,Male,2019
54,Greenland,Qinngorput,Male,2019
54,Greenland,Qinngorput,Male,2019
54,Greenland,Qinngorput,Male,2019
54,Greenland,Qinngorput,Male,2019
54,Greenland,Qinngorput,Male,2019
54,Greenland,Qinngorput,Male,2019
54,Greenland,Qinngorput,Male,2019
54,Greenland,Qinngorput,Male,2019
54,Greenland,Qinngorput,Male,2019
54,Greenland,Qinngorput,Male,2019
54,Greenland,Qinngorput,Male,2019
54,Greenland,Unknown,Male,2019
54,Greenland,Unknown,Male,2019
54,Greenland,Unknown,Male,2019
54,Greenland,Unknown,Male,2019
54,Greenland,Unknown,Male,2019
54,Outside Greenland,Nuuk,Male,2019
54,Outside Greenland,Nuuk,Male,2019
54,Outside Greenland,Nuuk,Male,2019
54,Outside Greenland,Nuuk,Male,2019
54,Outside Greenland,Nuuk,Male,2019
54,Outside Greenland,Nuuk,Male,2019
54,Outside Greenland,Nuuk,Male,2019
54,Outside Greenland,Nuuk,Male,2019
54,Outside Greenland,Nuuk,Male,2019
54,Outside Greenland,Nuuk,Male,2019
54,Outside Greenland,Nuuk,Male,2019
54,Outside Greenland,Nuuk,Male,2019
54,Outside Greenland,Nuuk,Male,2019
54,Outside Greenland,Nuuk,Male,2019
54,Outside Greenland,Nuuk,Male,2019
54,Outside Greenland,Nuuk,Male,2019
54,Outside Greenland,Nuuk,Male,2019
54,Outside Greenland,Nuuk,Male,2019
54,Outside Greenland,Nuuk,Male,2019
54,Outside Greenland,Nuuk,Male,2019
54,Outside Greenland,Nuuk,Male,2019
54,Outside Greenland,Nuuk,Male,2019
54,Outside Greenland,Nuuk,Male,2019
54,Outside Greenland,Nuuk,Male,2019
54,Outside Greenland,Nuuk,Male,2019
54,Outside Greenland,Nuuk,Male,2019
54,Outside Greenland,Nuuk,Male,2019
54,Outside Greenland,Nuuk,Male,2019
54,Outside Greenland,Nuuk,Male,2019
54,Outside Greenland,Nuussuaq,Male,2019
54,Outside Greenland,Nuussuaq,Male,2019
54,Outside Greenland,Nuussuaq,Male,2019
54,Outside Greenland,Nuussuaq,Male,2019
54,Outside Greenland,Nuussuaq,Male,2019
54,Outside Greenland,Quassussuup Tungaa,Male,2019
54,Outside Greenland,Quassussuup Tungaa,Male,2019
54,Outside Greenland,Quassussuup Tungaa,Male,2019
54,Outside Greenland,Quassussuup Tungaa,Male,2019
54,Outside Greenland,Quassussuup Tungaa,Male,2019
54,Outside Greenland,Quassussuup Tungaa,Male,2019
54,Outside Greenland,Quassussuup Tungaa,Male,2019
54,Outside Greenland,Quassussuup Tungaa,Male,2019
54,Outside Greenland,Quassussuup Tungaa,Male,2019
54,Outside Greenland,Qinngorput,Male,2019
54,Outside Greenland,Qinngorput,Male,2019
54,Outside Greenland,Qinngorput,Male,2019
54,Outside Greenland,Qinngorput,Male,2019
54,Outside Greenland,Qinngorput,Male,2019
54,Outside Greenland,Qinngorput,Male,2019
54,Outside Greenland,Qinngorput,Male,2019
54,Outside Greenland,Qinngorput,Male,2019
54,Outside Greenland,Qinngorput,Male,2019
54,Outside Greenland,Qinngorput,Male,2019
54,Outside Greenland,Qinngorput,Male,2019
54,Outside Greenland,Unknown,Male,2019
54,Outside Greenland,Unknown,Male,2019
54,Outside Greenland,Unknown,Male,2019
55,Greenland,Nuuk,Male,2019
55,Greenland,Nuuk,Male,2019
55,Greenland,Nuuk,Male,2019
55,Greenland,Nuuk,Male,2019
55,Greenland,Nuuk,Male,2019
55,Greenland,Nuuk,Male,2019
55,Greenland,Nuuk,Male,2019
55,Greenland,Nuuk,Male,2019
55,Greenland,Nuuk,Male,2019
55,Greenland,Nuuk,Male,2019
55,Greenland,Nuuk,Male,2019
55,Greenland,Nuuk,Male,2019
55,Greenland,Nuuk,Male,2019
55,Greenland,Nuuk,Male,2019
55,Greenland,Nuuk,Male,2019
55,Greenland,Nuuk,Male,2019
55,Greenland,Nuuk,Male,2019
55,Greenland,Nuuk,Male,2019
55,Greenland,Nuuk,Male,2019
55,Greenland,Nuuk,Male,2019
55,Greenland,Nuuk,Male,2019
55,Greenland,Nuuk,Male,2019
55,Greenland,Nuuk,Male,2019
55,Greenland,Nuuk,Male,2019
55,Greenland,Nuuk,Male,2019
55,Greenland,Nuuk,Male,2019
55,Greenland,Nuuk,Male,2019
55,Greenland,Nuuk,Male,2019
55,Greenland,Nuuk,Male,2019
55,Greenland,Nuuk,Male,2019
55,Greenland,Nuuk,Male,2019
55,Greenland,Nuuk,Male,2019
55,Greenland,Nuuk,Male,2019
55,Greenland,Nuuk,Male,2019
55,Greenland,Nuuk,Male,2019
55,Greenland,Nuuk,Male,2019
55,Greenland,Nuuk,Male,2019
55,Greenland,Nuuk,Male,2019
55,Greenland,Nuuk,Male,2019
55,Greenland,Nuuk,Male,2019
55,Greenland,Nuussuaq,Male,2019
55,Greenland,Nuussuaq,Male,2019
55,Greenland,Nuussuaq,Male,2019
55,Greenland,Nuussuaq,Male,2019
55,Greenland,Nuussuaq,Male,2019
55,Greenland,Nuussuaq,Male,2019
55,Greenland,Nuussuaq,Male,2019
55,Greenland,Nuussuaq,Male,2019
55,Greenland,Nuussuaq,Male,2019
55,Greenland,Nuussuaq,Male,2019
55,Greenland,Nuussuaq,Male,2019
55,Greenland,Nuussuaq,Male,2019
55,Greenland,Nuussuaq,Male,2019
55,Greenland,Nuussuaq,Male,2019
55,Greenland,Nuussuaq,Male,2019
55,Greenland,Nuussuaq,Male,2019
55,Greenland,Nuussuaq,Male,2019
55,Greenland,Nuussuaq,Male,2019
55,Greenland,Quassussuup Tungaa,Male,2019
55,Greenland,Quassussuup Tungaa,Male,2019
55,Greenland,Quassussuup Tungaa,Male,2019
55,Greenland,Quassussuup Tungaa,Male,2019
55,Greenland,Quassussuup Tungaa,Male,2019
55,Greenland,Quassussuup Tungaa,Male,2019
55,Greenland,Quassussuup Tungaa,Male,2019
55,Greenland,Quassussuup Tungaa,Male,2019
55,Greenland,Quassussuup Tungaa,Male,2019
55,Greenland,Quassussuup Tungaa,Male,2019
55,Greenland,Quassussuup Tungaa,Male,2019
55,Greenland,Quassussuup Tungaa,Male,2019
55,Greenland,Quassussuup Tungaa,Male,2019
55,Greenland,Quassussuup Tungaa,Male,2019
55,Greenland,Quassussuup Tungaa,Male,2019
55,Greenland,Quassussuup Tungaa,Male,2019
55,Greenland,Quassussuup Tungaa,Male,2019
55,Greenland,Quassussuup Tungaa,Male,2019
55,Greenland,Quassussuup Tungaa,Male,2019
55,Greenland,Quassussuup Tungaa,Male,2019
55,Greenland,Quassussuup Tungaa,Male,2019
55,Greenland,Quassussuup Tungaa,Male,2019
55,Greenland,Quassussuup Tungaa,Male,2019
55,Greenland,Quassussuup Tungaa,Male,2019
55,Greenland,Quassussuup Tungaa,Male,2019
55,Greenland,Quassussuup Tungaa,Male,2019
55,Greenland,Quassussuup Tungaa,Male,2019
55,Greenland,Quassussuup Tungaa,Male,2019
55,Greenland,Quassussuup Tungaa,Male,2019
55,Greenland,Quassussuup Tungaa,Male,2019
55,Greenland,Quassussuup Tungaa,Male,2019
55,Greenland,Quassussuup Tungaa,Male,2019
55,Greenland,Quassussuup Tungaa,Male,2019
55,Greenland,Quassussuup Tungaa,Male,2019
55,Greenland,Quassussuup Tungaa,Male,2019
55,Greenland,Quassussuup Tungaa,Male,2019
55,Greenland,Qinngorput,Male,2019
55,Greenland,Qinngorput,Male,2019
55,Greenland,Qinngorput,Male,2019
55,Greenland,Qinngorput,Male,2019
55,Greenland,Qinngorput,Male,2019
55,Greenland,Unknown,Male,2019
55,Greenland,Unknown,Male,2019
55,Greenland,Unknown,Male,2019
55,Greenland,Unknown,Male,2019
55,Greenland,Unknown,Male,2019
55,Greenland,Unknown,Male,2019
55,Greenland,Unknown,Male,2019
55,Greenland,Unknown,Male,2019
55,Greenland,Unknown,Male,2019
55,Outside Greenland,Nuuk,Male,2019
55,Outside Greenland,Nuuk,Male,2019
55,Outside Greenland,Nuuk,Male,2019
55,Outside Greenland,Nuuk,Male,2019
55,Outside Greenland,Nuuk,Male,2019
55,Outside Greenland,Nuuk,Male,2019
55,Outside Greenland,Nuuk,Male,2019
55,Outside Greenland,Nuuk,Male,2019
55,Outside Greenland,Nuuk,Male,2019
55,Outside Greenland,Nuuk,Male,2019
55,Outside Greenland,Nuuk,Male,2019
55,Outside Greenland,Nuuk,Male,2019
55,Outside Greenland,Nuuk,Male,2019
55,Outside Greenland,Nuuk,Male,2019
55,Outside Greenland,Nuuk,Male,2019
55,Outside Greenland,Nuuk,Male,2019
55,Outside Greenland,Nuuk,Male,2019
55,Outside Greenland,Nuuk,Male,2019
55,Outside Greenland,Nuuk,Male,2019
55,Outside Greenland,Nuuk,Male,2019
55,Outside Greenland,Nuuk,Male,2019
55,Outside Greenland,Nuuk,Male,2019
55,Outside Greenland,Nuuk,Male,2019
55,Outside Greenland,Nuuk,Male,2019
55,Outside Greenland,Nuuk,Male,2019
55,Outside Greenland,Nuuk,Male,2019
55,Outside Greenland,Nuuk,Male,2019
55,Outside Greenland,Nuuk,Male,2019
55,Outside Greenland,Nuuk,Male,2019
55,Outside Greenland,Nuuk,Male,2019
55,Outside Greenland,Nuussuaq,Male,2019
55,Outside Greenland,Nuussuaq,Male,2019
55,Outside Greenland,Nuussuaq,Male,2019
55,Outside Greenland,Nuussuaq,Male,2019
55,Outside Greenland,Nuussuaq,Male,2019
55,Outside Greenland,Nuussuaq,Male,2019
55,Outside Greenland,Nuussuaq,Male,2019
55,Outside Greenland,Nuussuaq,Male,2019
55,Outside Greenland,Quassussuup Tungaa,Male,2019
55,Outside Greenland,Quassussuup Tungaa,Male,2019
55,Outside Greenland,Quassussuup Tungaa,Male,2019
55,Outside Greenland,Quassussuup Tungaa,Male,2019
55,Outside Greenland,Quassussuup Tungaa,Male,2019
55,Outside Greenland,Quassussuup Tungaa,Male,2019
55,Outside Greenland,Quassussuup Tungaa,Male,2019
